id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Seat comfort,Inflight wifi service,Inflight entertainment,Online support,Ease of Online booking,On-board service,Leg room service,Baggage handling,Checkin service,Cleanliness,Online boarding,Departure Delay in Minutes,Arrival Delay in Minutes,target,Inflight_entertainment_wifi,Online_support_ease_booking,Onboard_service_legroom
1921,Female,Loyal Customer,45,Business travel,Business,7.242797922793756,3,4,5,4,5,5,5,5,4,5,3,0.6931471805599453,0.0,1,20,20,25
1922,Female,Loyal Customer,32,Personal Travel,Eco Plus,7.29776828253138,4,4,4,4,4,4,3,5,5,4,4,0.6931471805599453,0.0,1,16,16,12
1923,Male,Loyal Customer,34,Business travel,Eco,7.307872780763706,2,2,2,2,2,1,1,3,1,4,2,0.0,0.0,0,4,4,1
1924,Male,Loyal Customer,52,Business travel,Business,5.921578419643816,5,5,5,5,5,5,5,5,5,5,4,0.0,1.3862943611198906,1,25,25,25
1925,Male,Loyal Customer,47,Business travel,Business,8.075271546297458,3,3,5,4,5,5,5,5,4,5,4,0.0,0.0,1,15,20,25
1926,Female,Loyal Customer,43,Business travel,Business,7.01301578963963,3,2,4,5,4,4,4,4,3,4,3,3.2188758248682006,2.833213344056216,1,8,20,16
1927,Male,Loyal Customer,40,Business travel,Business,6.393590753950631,3,3,4,4,4,4,4,4,3,4,5,1.0986122886681098,0.0,1,12,16,16
1928,Female,Loyal Customer,33,Business travel,Business,6.4425401664681985,1,4,4,4,2,2,2,2,4,2,4,1.0986122886681098,0.0,1,16,8,4
1929,Male,Loyal Customer,51,Personal Travel,Eco Plus,7.126087273299125,2,2,2,2,2,3,5,4,4,5,2,1.3862943611198906,1.3862943611198906,0,4,4,15
1930,Female,Loyal Customer,31,Personal Travel,Eco,7.6787889981991535,1,3,4,5,5,5,4,5,5,5,4,2.3978952727983707,0.6931471805599453,1,12,25,20
1931,Male,Loyal Customer,42,Business travel,Business,8.212025804623437,5,2,4,5,4,4,4,4,3,4,4,1.6094379124341003,1.3862943611198906,1,8,20,16
1932,Female,disloyal Customer,49,Business travel,Eco,7.903965634032166,1,4,1,4,4,1,5,1,1,1,4,2.0794415416798357,2.6390573296152584,0,4,16,5
1933,Female,Loyal Customer,45,Personal Travel,Eco,5.908082938168931,1,5,4,5,4,4,5,4,4,4,4,0.0,0.0,1,20,20,20
1934,Male,Loyal Customer,40,Business travel,Business,6.668228248417403,4,1,2,3,4,4,4,4,3,4,5,0.0,0.0,1,2,12,16
1935,Male,Loyal Customer,61,Personal Travel,Eco,7.564238475170491,1,2,1,2,2,2,1,3,3,3,2,0.0,2.302585092994046,0,2,4,2
1936,Male,Loyal Customer,55,Business travel,Business,6.2285110035911835,2,5,5,5,5,5,5,5,3,5,1,0.0,0.0,1,25,25,25
1937,Male,Loyal Customer,56,Business travel,Business,7.2868764117507,2,5,4,4,3,3,3,3,5,3,5,4.7535901911063645,4.61512051684126,1,20,12,9
1938,Female,Loyal Customer,56,Personal Travel,Business,4.30406509320417,0,5,3,5,4,4,0,1,5,4,4,0.0,0.0,1,15,20,0
1939,Female,Loyal Customer,46,Business travel,Eco,6.760414691083428,4,4,2,1,4,4,4,4,3,4,2,0.0,2.302585092994046,0,8,4,16
1940,Male,Loyal Customer,45,Business travel,Business,7.86480400332846,3,5,5,5,4,4,5,1,5,2,5,2.8903717578961645,3.7376696182833684,1,25,20,20
1941,Male,Loyal Customer,23,Business travel,Eco,8.10258642539079,4,4,4,3,4,5,5,5,3,2,4,1.0986122886681098,0.0,1,16,12,25
1942,Male,disloyal Customer,42,Business travel,Business,7.646353722445999,2,4,2,4,4,4,3,5,4,4,4,1.0986122886681098,0.0,0,8,16,12
1943,Male,Loyal Customer,25,Business travel,Eco Plus,7.578656850594762,5,5,5,5,5,4,4,2,3,2,5,1.9459101490553132,1.6094379124341003,1,25,25,16
1944,Female,Loyal Customer,30,Personal Travel,Business,7.761319180947987,4,5,4,4,5,3,4,4,3,4,5,3.8066624897703196,3.8918202981106265,0,20,20,12
1945,Female,Loyal Customer,37,Personal Travel,Eco,7.768533300926033,2,1,2,2,3,2,5,4,2,4,2,5.4680601411351315,5.424950017481403,0,2,6,10
1946,Male,Loyal Customer,50,Business travel,Eco,7.957527402230773,5,5,5,5,5,5,5,5,5,5,5,0.0,0.0,1,25,25,25
1947,Female,Loyal Customer,16,Personal Travel,Eco Plus,6.889591308354466,5,2,5,2,2,5,4,4,4,5,2,0.0,0.0,1,10,4,20
1948,Female,Loyal Customer,49,Business travel,Business,6.732210706467206,1,2,2,1,1,1,1,1,1,1,2,2.772588722239781,0.0,0,4,1,1
1949,Female,disloyal Customer,35,Personal Travel,Eco,7.837554360881084,1,5,1,4,5,4,1,1,1,3,5,0.0,1.791759469228055,0,5,20,4
1950,Female,Loyal Customer,46,Business travel,Eco,6.928537818164665,4,5,3,3,4,4,4,4,1,4,1,0.0,0.0,0,15,12,16
1951,Male,Loyal Customer,57,Business travel,Business,7.20414929203594,2,4,5,4,4,4,4,4,4,4,4,0.0,0.0,1,20,16,16
1952,Male,Loyal Customer,52,Business travel,Business,7.83241092718792,2,4,4,3,2,2,2,2,1,2,3,0.0,0.0,0,16,6,4
1953,Female,Loyal Customer,69,Personal Travel,Eco,6.3473892096560105,4,5,1,1,4,4,4,4,2,4,1,1.9459101490553132,0.6931471805599453,0,5,4,16
1954,Female,Loyal Customer,29,Business travel,Business,8.11522197256233,3,4,3,4,4,1,2,5,5,4,4,1.0986122886681098,0.0,1,12,16,2
1955,Female,Loyal Customer,41,Business travel,Business,6.795705775173514,3,4,5,4,4,4,4,4,5,4,4,1.9459101490553132,0.0,1,20,16,16
1956,Female,Loyal Customer,37,Business travel,Business,5.318119993844216,3,2,4,3,3,3,3,3,4,3,2,1.0986122886681098,0.0,0,8,9,9
1957,Male,Loyal Customer,51,Business travel,Business,6.981934677156389,1,2,5,4,5,5,5,5,5,5,3,0.0,0.0,1,10,20,25
1958,Female,Loyal Customer,32,Business travel,Eco Plus,7.373374309910049,4,5,5,5,5,5,1,2,1,2,5,1.9459101490553132,2.0794415416798357,1,25,25,5
1959,Male,Loyal Customer,34,Personal Travel,Eco,7.57353126274595,4,1,4,1,1,4,3,5,4,4,1,0.6931471805599453,0.0,0,4,1,12
1960,Female,Loyal Customer,34,Personal Travel,Eco,6.878326468291325,3,2,2,2,2,4,3,3,4,2,2,0.6931471805599453,0.0,1,4,4,12
1961,Female,Loyal Customer,38,Personal Travel,Eco,7.297091005160418,4,1,4,2,5,5,4,5,4,5,1,0.0,0.0,1,4,10,20
1962,Male,Loyal Customer,51,Business travel,Business,6.863803391452954,2,2,3,3,4,4,5,4,3,4,5,0.0,0.0,1,6,12,20
1963,Female,Loyal Customer,17,Personal Travel,Eco,7.360739903058278,0,4,4,4,1,1,1,1,3,1,3,0.0,0.0,1,16,4,1
1964,Female,disloyal Customer,32,Business travel,Business,7.2078598714324755,4,4,4,4,4,3,2,4,4,4,4,2.5649493574615367,1.6094379124341003,0,16,16,6
1965,Female,Loyal Customer,50,Business travel,Business,7.781138509845015,2,3,5,5,5,5,5,5,4,5,5,1.3862943611198906,0.0,1,15,25,25
1966,Female,Loyal Customer,46,Personal Travel,Eco,8.104401307921613,3,3,4,1,3,4,3,4,1,3,1,5.6937321388027,5.71042701737487,0,12,3,12
1967,Male,Loyal Customer,55,Business travel,Business,8.2960476427647,5,3,5,5,5,5,5,5,3,5,3,2.0794415416798357,0.0,1,15,25,25
1968,Female,Loyal Customer,49,Business travel,Business,6.794586580876499,2,3,5,5,4,4,3,4,5,4,3,1.3862943611198906,1.791759469228055,1,15,20,12
1969,Female,Loyal Customer,60,Business travel,Business,5.924255797414532,3,2,5,5,5,5,5,5,4,5,5,2.3978952727983707,1.6094379124341003,1,10,25,25
1970,Female,Loyal Customer,70,Personal Travel,Eco,4.875197323201151,5,5,5,5,5,5,4,3,2,1,5,0.0,2.5649493574615367,1,25,25,20
1971,Female,Loyal Customer,24,Personal Travel,Eco Plus,7.824845691026856,2,2,5,4,4,4,4,4,5,4,3,0.0,0.0,1,10,16,16
1972,Male,Loyal Customer,54,Business travel,Business,6.311734809152915,4,1,1,2,4,4,4,4,2,4,2,1.9459101490553132,0.0,0,1,8,16
1973,Female,disloyal Customer,24,Business travel,Eco,7.053585727193677,2,5,3,5,5,4,4,4,4,5,5,0.0,0.0,0,15,25,16
1974,Female,Loyal Customer,66,Personal Travel,Eco,6.075346031088684,4,2,5,4,4,4,4,4,3,4,2,0.0,0.0,1,10,16,16
1975,Male,Loyal Customer,37,Business travel,Business,7.4949862339505335,1,3,4,4,3,3,4,3,4,3,4,2.3978952727983707,2.70805020110221,1,12,12,12
1976,Female,disloyal Customer,23,Business travel,Business,7.503289630675082,0,2,0,2,2,3,3,5,4,5,2,0.0,0.6931471805599453,1,0,4,9
1977,Female,Loyal Customer,54,Business travel,Business,7.560601162768557,3,3,4,5,5,5,5,5,4,5,5,1.791759469228055,0.0,1,12,25,25
1978,Male,Loyal Customer,59,Business travel,Business,7.477604243197589,2,3,4,5,4,4,4,4,3,4,5,2.3978952727983707,2.5649493574615367,1,12,20,16
1979,Male,Loyal Customer,29,Personal Travel,Eco,7.1731917424865985,2,1,2,1,1,3,3,5,4,4,1,3.295836866004329,3.4657359027997265,0,2,1,9
1980,Female,Loyal Customer,36,Business travel,Business,6.927557906278317,1,5,5,5,4,4,4,4,4,4,4,0.0,0.0,1,25,20,16
1981,Female,Loyal Customer,66,Personal Travel,Eco Plus,4.61512051684126,5,4,3,1,5,5,5,5,4,5,4,0.0,1.791759469228055,1,12,5,25
1982,Male,Loyal Customer,20,Personal Travel,Eco,7.3453648404168685,3,4,3,4,4,2,4,2,1,2,4,0.0,0.0,0,12,16,8
1983,Male,Loyal Customer,43,Business travel,Eco Plus,8.372398606513004,5,5,5,5,5,5,2,5,3,3,5,0.0,0.0,1,25,25,10
1984,Male,Loyal Customer,22,Personal Travel,Eco,7.3938782901077555,5,1,5,1,1,3,2,4,4,4,1,2.4849066497880004,2.4849066497880004,1,5,1,6
1985,Male,Loyal Customer,20,Business travel,Eco,7.933079771880415,2,2,2,3,2,3,1,3,2,3,2,3.9512437185814275,3.7376696182833684,0,4,6,3
1986,Female,Loyal Customer,17,Personal Travel,Eco,8.244596756382498,5,5,5,3,3,3,4,4,3,3,3,0.0,0.0,1,25,9,12
1987,Male,Loyal Customer,57,Business travel,Business,4.74493212836325,5,5,4,5,4,4,4,5,3,4,4,3.4657359027997265,3.258096538021482,1,20,20,16
1988,Male,Loyal Customer,12,Personal Travel,Eco Plus,7.487173694213739,2,1,2,5,1,1,4,1,4,3,1,3.4965075614664802,3.258096538021482,0,2,5,4
1989,Male,Loyal Customer,43,Business travel,Eco,7.5256399750415355,4,4,4,4,4,1,2,2,2,4,4,0.0,0.0,1,16,16,2
1990,Female,Loyal Customer,55,Business travel,Eco,6.336825731146441,5,3,1,2,5,5,5,5,3,5,3,3.367295829986474,3.091042453358316,1,3,10,25
1991,Female,Loyal Customer,52,Business travel,Business,7.872836175025724,4,4,5,4,4,4,4,4,3,4,3,0.0,0.0,1,20,16,16
1992,Male,Loyal Customer,25,Business travel,Business,8.32579052588609,3,4,4,4,4,2,1,2,2,3,4,0.0,0.0,1,16,16,2
1993,Male,Loyal Customer,56,Personal Travel,Eco,7.682943169878292,4,1,4,1,1,2,1,2,2,2,1,1.6094379124341003,0.0,0,4,1,2
1994,Male,Loyal Customer,37,Personal Travel,Eco,6.92461239604856,2,4,0,4,4,1,2,5,1,5,4,4.110873864173311,4.0943445622221,0,0,16,2
1995,Female,Loyal Customer,40,Personal Travel,Eco,7.642044402873258,3,4,5,5,4,4,4,4,3,4,5,0.0,0.0,1,20,20,16
1996,Female,Loyal Customer,36,Personal Travel,Eco,8.028781162487148,2,3,4,5,2,2,2,2,3,2,5,3.367295829986474,3.1354942159291497,1,12,10,4
1997,Female,Loyal Customer,36,Business travel,Business,7.8838232148921525,1,2,1,1,5,5,5,5,2,5,5,0.0,0.0,1,2,5,25
1998,Female,Loyal Customer,47,Personal Travel,Eco,6.727431724850855,1,2,5,4,3,3,4,3,5,3,4,0.0,0.0,1,10,12,12
1999,Female,Loyal Customer,45,Personal Travel,Eco,7.827639546366422,4,4,4,4,5,5,5,5,5,5,4,0.0,1.6094379124341003,1,16,20,25
2000,Female,Loyal Customer,29,Personal Travel,Business,7.923710333969238,5,3,4,4,5,5,5,5,3,5,3,2.5649493574615367,0.0,1,12,20,25
2001,Male,Loyal Customer,49,Business travel,Business,5.8971538676367405,3,4,5,5,5,5,5,5,4,5,3,2.833213344056216,0.0,1,20,25,25
2002,Female,Loyal Customer,14,Personal Travel,Eco,8.031060180240619,3,5,4,5,5,5,5,5,3,5,3,0.0,3.6375861597263857,1,20,25,25
2003,Male,Loyal Customer,57,Business travel,Business,8.141189793457691,2,5,4,4,3,2,3,4,4,5,4,4.969813299576001,4.804021044733257,1,20,12,6
2004,Male,Loyal Customer,47,Personal Travel,Eco Plus,7.327123292259293,3,5,3,5,5,5,4,3,5,4,5,0.0,0.0,0,15,25,20
2005,Female,Loyal Customer,22,Business travel,Business,8.175547596021026,2,3,4,3,3,5,5,4,3,4,3,0.0,2.6390573296152584,1,12,9,25
2006,Male,disloyal Customer,24,Business travel,Eco,7.8551570058813445,3,3,3,5,3,5,1,4,4,4,3,0.0,2.3978952727983707,0,9,15,5
2007,Female,Loyal Customer,65,Personal Travel,Eco,6.418364935936212,2,5,4,5,4,4,4,4,4,4,2,4.564348191467836,4.48863636973214,1,20,20,16
2008,Female,Loyal Customer,56,Business travel,Business,7.969357742016346,1,3,4,4,5,5,5,5,4,5,4,3.8066624897703196,3.784189633918261,1,12,20,25
2009,Male,Loyal Customer,28,Business travel,Business,7.595889917718538,2,2,2,2,2,3,4,3,2,3,2,1.3862943611198906,2.995732273553991,0,4,4,12
2010,Female,Loyal Customer,29,Business travel,Business,7.974532844130228,4,4,4,4,4,5,3,4,3,4,4,0.0,2.3978952727983707,1,16,16,15
2011,Male,Loyal Customer,26,Business travel,Business,8.546751993657782,4,5,5,5,5,4,3,4,3,5,5,3.4339872044851463,2.302585092994046,1,25,25,12
2012,Female,disloyal Customer,39,Business travel,Eco,7.446585099157725,2,5,2,5,5,2,5,2,3,2,5,0.0,0.0,0,10,25,10
2013,Male,Loyal Customer,59,Business travel,Business,7.217443431696533,2,5,5,5,5,5,5,5,3,5,4,2.302585092994046,0.0,1,25,25,25
2014,Female,Loyal Customer,70,Personal Travel,Eco,6.771935555839602,0,4,5,5,2,2,2,2,4,2,3,0.0,0.0,1,20,10,4
2015,Female,disloyal Customer,25,Business travel,Business,7.594381242551817,2,2,2,2,2,3,5,4,4,5,2,0.0,0.0,0,4,4,15
2016,Female,Loyal Customer,43,Business travel,Business,6.872128101338986,3,5,4,3,3,3,3,3,1,3,3,1.3862943611198906,0.0,0,20,9,9
2017,Female,Loyal Customer,17,Personal Travel,Eco,7.9672801789422,4,4,4,4,4,2,1,4,5,4,4,0.0,1.9459101490553132,1,16,16,2
2018,Male,Loyal Customer,56,Business travel,Business,7.737616282857904,3,2,5,5,4,4,4,4,5,4,3,0.0,0.0,1,10,20,16
2019,Female,Loyal Customer,30,Personal Travel,Eco,7.741099090035366,4,2,3,1,4,4,4,4,3,4,2,2.1972245773362196,0.0,1,6,4,16
2020,Female,disloyal Customer,32,Business travel,Business,6.9865664594064265,2,4,2,4,4,4,4,4,5,4,4,0.0,0.0,0,8,16,16
2021,Male,Loyal Customer,64,Personal Travel,Eco,7.126890808898808,4,2,4,2,2,1,5,5,4,3,2,0.0,0.0,0,8,4,5
2022,Female,Loyal Customer,30,Personal Travel,Eco,7.253470382684528,1,5,4,5,5,5,5,5,5,5,5,0.0,0.0,1,20,25,25
2023,Male,Loyal Customer,67,Personal Travel,Eco,7.3833681469923835,4,5,4,5,5,4,3,5,5,4,5,0.0,0.0,0,20,25,12
2024,Male,Loyal Customer,53,Business travel,Business,7.402451520818244,5,2,4,4,4,4,4,4,5,4,4,3.9889840465642745,4.07753744390572,1,8,16,16
2025,Male,Loyal Customer,40,Personal Travel,Eco,7.6362696033793735,2,2,2,2,2,1,3,2,1,3,2,2.772588722239781,2.4849066497880004,0,4,4,3
2026,Male,disloyal Customer,10,Business travel,Eco,7.8434564043761155,1,3,1,3,3,4,3,3,3,4,3,0.0,0.0,0,3,9,12
2027,Female,Loyal Customer,56,Personal Travel,Eco Plus,7.273092595999522,4,1,3,5,4,4,4,4,1,4,2,0.0,1.3862943611198906,1,3,20,16
2028,Male,Loyal Customer,47,Business travel,Business,7.535830462798367,3,2,4,5,5,5,5,5,5,5,4,0.0,0.0,1,8,25,25
2029,Male,Loyal Customer,47,Business travel,Business,8.054840221101024,5,4,1,5,4,4,4,4,4,4,1,2.772588722239781,3.4339872044851463,1,4,20,16
2030,Female,Loyal Customer,24,Business travel,Business,8.133293861222633,3,3,3,3,3,2,4,2,2,3,3,0.0,0.0,0,9,9,8
2031,Female,Loyal Customer,14,Personal Travel,Eco,7.647308832356238,5,3,4,5,5,5,5,5,3,5,5,2.1972245773362196,2.302585092994046,1,12,25,25
2032,Female,disloyal Customer,56,Business travel,Eco,7.4770384723196965,3,5,3,5,5,3,4,3,3,3,5,0.6931471805599453,0.0,0,15,25,12
2033,Male,Loyal Customer,47,Business travel,Eco Plus,7.303843225277705,2,2,2,2,2,4,1,2,3,2,2,2.995732273553991,1.0986122886681098,0,4,4,4
2034,Male,Loyal Customer,23,Business travel,Eco,7.761744984658913,2,2,1,1,2,3,5,4,3,4,2,0.0,2.1972245773362196,0,2,2,15
2035,Female,disloyal Customer,26,Business travel,Eco,7.685243607975833,2,3,2,3,3,4,2,3,3,3,3,0.0,0.0,0,6,9,8
2036,Female,Loyal Customer,52,Business travel,Business,7.687538766201629,4,2,4,4,5,5,5,5,3,5,4,0.0,0.0,1,8,20,25
2037,Male,Loyal Customer,37,Personal Travel,Eco,7.266128779556451,4,3,4,1,3,4,2,1,1,5,3,3.9318256327243257,3.8501476017100584,0,12,3,8
2038,Male,Loyal Customer,44,Business travel,Business,7.506042178518122,2,2,5,5,4,4,4,4,4,4,5,3.1780538303479458,3.044522437723423,1,10,20,16
2039,Female,Loyal Customer,50,Business travel,Business,7.912789220690681,4,3,4,5,5,5,5,5,3,5,4,0.0,0.0,1,12,25,25
2040,Male,Loyal Customer,65,Personal Travel,Eco Plus,7.201170883281678,3,1,0,1,1,2,2,3,1,4,1,0.6931471805599453,0.0,0,0,1,4
2041,Female,disloyal Customer,61,Business travel,Business,7.038783541388542,5,4,5,4,4,4,4,4,3,4,4,0.0,0.0,1,20,16,16
2042,Male,Loyal Customer,42,Business travel,Business,7.469083884921234,3,4,5,4,4,4,4,4,5,4,5,0.0,0.0,1,20,16,16
2043,Female,Loyal Customer,67,Business travel,Business,7.785305182539862,3,2,4,4,4,4,4,4,3,4,4,0.0,0.0,1,8,16,16
2044,Male,Loyal Customer,54,Business travel,Business,7.467942332285852,3,2,2,2,3,3,3,3,4,3,2,3.9318256327243257,3.332204510175204,0,4,6,9
2045,Male,Loyal Customer,24,Personal Travel,Eco,7.783224016336037,3,2,3,2,2,5,3,5,4,5,2,3.7376696182833684,4.2626798770413155,0,6,4,15
2046,Male,Loyal Customer,47,Business travel,Eco,7.370860166536716,1,1,1,1,1,1,3,3,4,4,1,3.58351893845611,2.9444389791664403,0,1,1,3
2047,Male,Loyal Customer,48,Business travel,Eco,7.271703706887368,4,4,4,4,4,3,2,3,2,2,4,4.430816798843313,4.276666119016055,1,16,16,6
2048,Male,disloyal Customer,43,Business travel,Business,8.335911094196945,5,4,5,4,4,4,4,5,5,5,4,0.0,0.0,1,20,16,16
2049,Female,Loyal Customer,72,Business travel,Business,7.645397699428633,4,5,5,5,4,4,4,4,3,4,5,0.0,0.6931471805599453,1,25,20,16
2050,Male,disloyal Customer,39,Business travel,Eco,7.489970898834801,1,2,1,2,2,5,3,5,3,3,2,3.6635616461296463,3.295836866004329,0,2,4,15
2051,Female,Loyal Customer,29,Business travel,Business,8.34924780056679,1,3,3,3,3,5,3,5,4,5,3,3.970291913552122,4.007333185232471,1,9,9,15
2052,Female,Loyal Customer,21,Business travel,Eco,7.478734825567875,2,2,2,4,2,4,4,4,3,3,2,0.0,0.0,0,4,8,16
2053,Male,Loyal Customer,40,Business travel,Business,7.156176637480615,1,4,5,5,5,5,5,5,4,5,3,0.0,0.0,1,20,25,25
2054,Female,Loyal Customer,67,Personal Travel,Eco Plus,7.8083230503910555,4,1,5,1,5,5,5,5,1,5,3,0.0,0.0,1,5,5,25
2055,Male,Loyal Customer,69,Business travel,Business,4.499809670330265,1,1,1,3,5,5,5,4,5,5,1,2.0794415416798357,1.0986122886681098,1,1,15,25
2056,Male,Loyal Customer,48,Business travel,Business,5.438079308923196,5,5,4,4,4,4,4,4,3,4,4,0.0,0.0,1,20,16,16
2057,Female,disloyal Customer,29,Business travel,Eco,7.557472901614746,3,1,3,1,1,1,1,4,3,4,1,2.5649493574615367,2.5649493574615367,0,3,1,1
2058,Female,Loyal Customer,11,Personal Travel,Eco,7.562161631225652,5,5,5,5,5,2,2,2,3,2,5,0.0,0.0,1,25,25,4
2059,Female,Loyal Customer,31,Business travel,Eco,7.251344983372214,0,3,0,3,3,1,2,3,1,2,3,0.0,0.0,1,0,9,2
2060,Female,Loyal Customer,30,Business travel,Eco Plus,8.223090551161533,3,3,3,3,3,2,2,3,1,3,3,1.0986122886681098,2.3978952727983707,0,9,9,4
2061,Female,Loyal Customer,50,Business travel,Business,6.586171654854675,4,4,4,4,4,4,4,4,3,4,4,0.0,0.0,0,16,16,16
2062,Female,Loyal Customer,47,Business travel,Eco,5.402677381872279,4,2,3,3,4,4,4,4,1,4,4,3.784189633918261,3.4011973816621555,0,6,12,16
2063,Male,disloyal Customer,37,Business travel,Business,8.0519780789023,3,4,3,4,4,5,2,4,4,5,4,0.6931471805599453,0.0,0,12,16,10
2064,Female,Loyal Customer,49,Business travel,Business,6.970730078143525,2,2,2,3,2,2,2,2,4,2,3,0.0,1.3862943611198906,0,4,6,4
2065,Male,Loyal Customer,14,Personal Travel,Eco,7.501082124259871,4,2,4,1,2,4,3,5,4,5,2,0.0,0.0,0,8,2,12
2066,Male,Loyal Customer,53,Business travel,Business,7.780720886117918,3,5,3,4,3,3,3,3,1,3,4,0.0,0.0,0,15,12,9
2067,Male,Loyal Customer,50,Business travel,Business,6.862757913051401,1,2,4,2,4,4,4,4,5,4,1,4.762173934797756,4.634728988229636,1,8,8,16
2068,Male,Loyal Customer,46,Business travel,Business,8.450198322591959,2,2,2,2,1,3,2,1,2,3,2,5.225746673713202,5.153291594497779,0,4,2,6
2069,Male,Loyal Customer,46,Personal Travel,Eco,7.792761720816526,3,2,3,2,2,3,1,4,4,3,2,1.0986122886681098,0.0,0,6,4,3
2070,Female,Loyal Customer,53,Business travel,Business,7.249925536717988,3,3,4,5,4,4,4,4,3,4,3,0.0,0.0,1,12,20,16
2071,Male,Loyal Customer,44,Personal Travel,Eco,8.200837258379849,1,1,4,4,5,4,4,4,4,3,4,0.0,0.0,0,4,20,16
2072,Female,disloyal Customer,34,Business travel,Eco,7.508238774678663,2,5,2,5,5,5,4,2,1,4,5,0.0,0.0,0,10,25,20
2073,Female,Loyal Customer,28,Business travel,Business,8.30671904320269,5,4,4,4,4,5,2,5,3,4,4,2.833213344056216,1.9459101490553132,1,16,16,10
2074,Female,disloyal Customer,38,Business travel,Business,7.62657020629066,1,2,1,1,2,4,2,5,5,4,2,2.1972245773362196,0.0,0,2,2,8
2075,Female,Loyal Customer,30,Personal Travel,Eco,7.727535110475448,1,2,4,4,5,5,5,5,4,5,5,1.6094379124341003,2.1972245773362196,1,8,20,25
2076,Male,Loyal Customer,69,Personal Travel,Eco,7.994969522697877,2,3,2,3,3,1,2,2,2,4,3,3.6109179126442243,2.772588722239781,0,6,9,2
2077,Male,Loyal Customer,26,Business travel,Business,7.8504931808711405,1,5,5,5,5,3,3,5,5,5,5,4.762173934797756,4.820281565605037,1,25,25,9
2078,Female,Loyal Customer,58,Business travel,Business,8.09162741160107,3,4,5,4,4,4,4,5,4,4,3,0.6931471805599453,0.0,1,20,16,16
2079,Female,Loyal Customer,50,Business travel,Business,6.536691597591305,3,3,1,2,3,3,3,3,3,3,4,0.0,1.3862943611198906,0,3,6,9
2080,Female,Loyal Customer,46,Business travel,Business,7.155396301896734,5,3,4,5,3,3,3,3,5,3,4,0.0,0.0,1,12,15,9
2081,Male,Loyal Customer,58,Business travel,Business,7.950149887652018,2,4,4,5,5,5,5,5,5,5,5,0.0,0.0,1,16,25,25
2082,Female,Loyal Customer,26,Business travel,Eco,7.5740450053721995,2,2,2,4,2,3,3,4,1,3,2,2.5649493574615367,2.70805020110221,0,4,8,9
2083,Female,Loyal Customer,44,Business travel,Business,5.68697535633982,5,3,4,5,5,5,5,5,3,5,4,0.0,0.0,1,12,25,25
2084,Male,Loyal Customer,45,Business travel,Business,5.811140992976701,1,2,5,5,4,4,4,4,3,4,5,4.174387269895637,3.9889840465642745,1,10,20,16
2085,Female,Loyal Customer,55,Personal Travel,Eco,7.370860166536716,5,4,4,4,4,2,3,4,4,4,4,0.0,0.0,1,16,16,6
2086,Female,Loyal Customer,31,Personal Travel,Eco,7.338238150065589,1,2,4,5,5,5,5,5,3,5,5,0.0,0.0,1,8,25,25
2087,Male,Loyal Customer,41,Business travel,Business,6.90875477931522,2,5,4,4,4,4,5,4,3,4,3,0.0,0.0,1,20,16,20
2088,Female,Loyal Customer,42,Business travel,Business,7.554858521040676,4,4,4,5,4,4,4,4,3,4,5,1.791759469228055,0.0,1,16,20,16
2089,Male,Loyal Customer,50,Business travel,Business,8.204671828950811,4,4,5,4,4,4,4,4,5,4,3,1.6094379124341003,2.1972245773362196,1,20,16,16
2090,Male,Loyal Customer,33,Business travel,Business,7.58629630715272,0,5,5,5,5,4,4,2,1,2,5,0.0,0.0,1,25,25,16
2091,Female,disloyal Customer,25,Business travel,Business,7.544861068658458,5,5,5,5,5,5,2,4,5,4,5,0.0,0.0,1,25,25,10
2092,Female,Loyal Customer,39,Business travel,Business,7.771910256435763,5,5,4,4,4,4,4,4,5,4,4,4.1588830833596715,3.8918202981106265,1,20,16,16
2093,Female,Loyal Customer,40,Business travel,Business,8.146129510025405,3,3,5,5,5,5,5,5,3,5,4,1.791759469228055,0.0,1,15,25,25
2094,Female,Loyal Customer,33,Business travel,Business,4.382026634673881,2,1,4,4,1,1,2,2,3,1,4,0.0,0.0,0,4,4,2
2095,Male,disloyal Customer,23,Business travel,Business,7.458186157340487,4,2,4,2,2,3,2,3,3,4,2,2.6390573296152584,0.0,0,8,4,6
2096,Male,Loyal Customer,52,Business travel,Eco,7.134890851565884,2,2,2,2,2,2,4,3,4,3,2,4.110873864173311,4.07753744390572,0,4,4,8
2097,Female,Loyal Customer,58,Personal Travel,Eco,4.465908118654584,3,5,5,4,5,5,5,4,5,5,5,0.0,0.0,1,25,20,25
2098,Male,disloyal Customer,17,Business travel,Eco,7.758760544157663,3,5,2,5,5,1,5,4,3,3,5,2.9444389791664403,3.1354942159291497,0,10,25,5
2099,Male,Loyal Customer,27,Business travel,Business,7.462214939768189,1,1,1,1,1,4,5,4,4,3,1,0.0,0.0,0,1,1,20
2100,Female,Loyal Customer,61,Personal Travel,Eco Plus,6.4457198193855785,1,2,4,5,5,5,5,5,4,5,4,4.007333185232471,4.219507705176107,1,8,25,25
2101,Female,disloyal Customer,24,Business travel,Eco,6.976348070447749,4,4,4,4,4,1,3,4,2,4,4,0.0,3.2188758248682006,0,16,16,3
2102,Female,Loyal Customer,35,Personal Travel,Eco,8.382518288089635,2,4,5,5,4,4,4,4,3,4,5,0.0,0.0,1,20,20,16
